"gene_symbol"	"organsystem"	"kegg_diseasename"
"TMEM231"	"Congenital malformations"	"Arima syndrome"
"TMEM231"	"Congenital malformations"	"Joubert syndrome"
"TMEM231"	"Congenital malformations"	"Meckel syndrome"
"TMEM237"	"Congenital malformations"	"Arima syndrome"
"TMEM237"	"Congenital malformations"	"Joubert syndrome"
"TMEM238L"	"Cancers"	"Colorectal cancer"
"TMEM245"	"Mental and behavioural disorders"	"Schizophrenia"
"TMEM25"	"Cancers"	"Breast cancer"
"TMEM30B"	"Cancers"	"Melanoma"
"TMEM38B"	"Congenital malformations"	"Osteogenesis imperfecta"
"TMEM39A"	"Cancers"	"Breast cancer"
"TMEM63A"	"Cancers"	"Gastric cancer"
"TMEM67"	"Congenital disorders of metabolism"	"Bardet-Biedl syndrome"
"TMEM67"	"Congenital malformations"	"COACH syndrome"
"TMEM67"	"Congenital malformations"	"Joubert syndrome"
"TMEM67"	"Congenital malformations"	"Meckel syndrome"
"TMEM67"	"Congenital malformations"	"Nephronophthisis"
"TMEM70"	"Cancers"	"Hepatocellular carcinoma"
"TMEM70"	"Congenital disorders of metabolism"	"Mitochondrial disease"
"TMEM98"	"Congenital malformations"	"Microphthalmia"
"TMEM98"	"Congenital malformations"	"Nanophthalmos"
"TMF1"	"Cancers"	"Prostate cancer"
"TMF1"	"Reproductive system diseases"	"Polycystic ovary syndrome"
"TMLHE"	"Mental and behavioural disorders"	"Autism"
"TMOD1"	"Cancers"	"Prostate cancer"
"TMPO"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TMPO"	"Immune system diseases"	"Rheumatoid arthritis"
"TMPRSS15"	"Congenital disorders of metabolism"	"Enterokinase deficiency"
"TMPRSS2"	"Cancers"	"Prostate cancer"
"TMPRSS6"	"Cancers"	"Breast cancer"
"TMPRSS6"	"Cardiovascular diseases"	"Iron-refractory iron deficiency anemia"
"TMSB10"	"Mental and behavioural disorders"	"Bipolar disorder"
"TMSB10"	"Mental and behavioural disorders"	"Schizophrenia"
"TMSB4X"	"Cancers"	"Prostate cancer"
"TMTC3"	"Congenital malformations"	"Lissencephaly"
"TMTC3"	"Congenital malformations"	"Periventricular nodular heterotopia"
"TMTC4"	"Cancers"	"Breast cancer"
"TNC"	"Cancers"	"Melanoma"
"TNC"	"Immune system diseases"	"Asthma"
"TNC"	"Reproductive system diseases"	"Endometriosis"
"TNF"	"Cancers"	"Bladder cancer"
"TNF"	"Cancers"	"Breast cancer"
"TNF"	"Cancers"	"Colorectal cancer"
"TNF"	"Cancers"	"Gastric cancer"
"TNF"	"Cancers"	"Glioma"
"TNF"	"Cancers"	"Hepatocellular carcinoma"
"TNF"	"Cancers"	"Melanoma"
"TNF"	"Cancers"	"Pancreatic cancer"
"TNF"	"Cancers"	"Thyroid cancer"
"TNF"	"Cardiovascular diseases"	"Fanconi anemia"
"TNF"	"Cardiovascular diseases"	"High blood pressure"
"TNF"	"Cardiovascular diseases"	"Myocardial infarction"
"TNF"	"Congenital disorders of metabolism"	"Hemochromatosis"
"TNF"	"Congenital disorders of metabolism"	"Hyperbilirubinemia"
"TNF"	"Congenital disorders of metabolism"	"Wilson disease"
"TNF"	"Congenital malformations"	"Congenital diaphragmatic hernia"
"TNF"	"Digestive system diseases"	"Intrahepatic cholestasis of pregnancy"
"TNF"	"Immune system diseases"	"Asthma"
"TNF"	"Immune system diseases"	"Crohn disease"
"TNF"	"Immune system diseases"	"Rheumatoid arthritis"
"TNF"	"Immune system diseases"	"Ulcerative colitis"
"TNF"	"Mental and behavioural disorders"	"Bipolar disorder"
"TNF"	"Mental and behavioural disorders"	"Major depressive disorder"
"TNF"	"Mental and behavioural disorders"	"Schizophrenia"
"TNF"	"Nervous system diseases"	"Alzheimer disease"
"TNF"	"Nervous system diseases"	"Hepatic encephalopathy"
"TNF"	"Nervous system diseases"	"Neuropathic pain"
"TNF"	"Nervous system diseases"	"Parkinson disease"
"TNF"	"Skin diseases"	"Localized Scleroderma"
"TNF"	"Skin diseases"	"Psoriasis"
"TNF"	"Skin diseases"	"Vitiligo"
"TNFAIP1"	"Endocrine and metabolic diseases"	"Diabetic nephropathy"
"TNFAIP2"	"Immune system diseases"	"Rheumatoid arthritis"
"TNFAIP3"	"Cancers"	"Hodgkin lymphoma"
"TNFAIP3"	"Immune system diseases"	"Autoimmune lymphoproliferative syndromes"
"TNFAIP3"	"Immune system diseases"	"Rheumatoid arthritis"
"TNFAIP3"	"Immune system diseases"	"Sjogren syndrome"
"TNFAIP3"	"Immune system diseases"	"Sjogren syndrome"
"TNFAIP3"	"Nervous system diseases"	"Multiple sclerosis"
"TNFAIP3"	"Skin diseases"	"Psoriasis"
"TNFAIP6"	"Immune system diseases"	"Juvenile idiopathic arthritis"
"TNFAIP8"	"Immune system diseases"	"Juvenile idiopathic arthritis"
"TNFRSF10A"	"Cancers"	"Esophageal cancer"
"TNFRSF10A"	"Cancers"	"Prostate cancer"
"TNFRSF10A"	"Eye disease"	"Age-related macular degeneration"
"TNFRSF10B"	"Cancers"	"Pancreatic cancer"
"TNFRSF10C"	"Immune system diseases"	"Juvenile idiopathic arthritis"
"TNFRSF11A"	"Cancers"	"Chronic lymphocytic leukemia"
"TNFRSF11A"	"Cancers"	"Osteosarcoma"
"TNFRSF11A"	"Congenital malformations"	"Osteopetrosis"
"TNFRSF11A"	"Musculoskeletal diseases"	"Familial expansile osteolysis"
"TNFRSF11A"	"Musculoskeletal diseases"	"Paget disease of bone"
"TNFRSF11B"	"Immune system diseases"	"Rheumatoid arthritis"
"TNFRSF11B"	"Musculoskeletal diseases"	"Osteoporosis"
"TNFRSF12A"	"Cardiovascular diseases"	"Myocardial infarction"
"TNFRSF13B"	"Cancers"	"Multiple myeloma"
"TNFRSF13B"	"Immune system diseases"	"Common variable immunodeficiency"
"TNFRSF13C"	"Immune system diseases"	"Common variable immunodeficiency"
"TNFRSF14"	"Digestive system diseases"	"Celiac disease"
"TNFRSF14"	"Immune system diseases"	"Rheumatoid arthritis"
"TNFRSF19"	"Cancers"	"Melanoma"
"TNFRSF19"	"Cancers"	"Nasopharyngeal cancer"
"TNFRSF1A"	"Congenital disorders of metabolism"	"Cystic fibrosis"
"TNFRSF1A"	"Digestive system diseases"	"Primary biliary cirrhosis"
"TNFRSF1A"	"Immune system diseases"	"Tumor necrosis factor receptor-associated periodic syndrome"
"TNFRSF1A"	"Mental and behavioural disorders"	"Schizophrenia"
"TNFRSF1A"	"Nervous system diseases"	"Multiple sclerosis"
"TNFRSF1B"	"Cancers"	"Mycosis fungoides"
"TNFRSF1B"	"Digestive system diseases"	"Nonalcoholic fatty liver disease"
"TNFRSF1B"	"Mental and behavioural disorders"	"Autism"
"TNFRSF1B"	"Mental and behavioural disorders"	"Schizophrenia"
"TNFRSF21"	"Cancers"	"Prostate cancer"
"TNFRSF4"	"Immune system diseases"	"Combined immunodeficiency"
"TNFRSF8"	"Cancers"	"Hodgkin lymphoma"
"TNFRSF9"	"Cancers"	"Colorectal cancer"
"TNFRSF9"	"Cancers"	"Gastric cancer"
"TNFRSF9"	"Digestive system diseases"	"Celiac disease"
"TNFSF10"	"Cancers"	"Breast cancer"
"TNFSF10"	"Cancers"	"Colorectal cancer"
"TNFSF10"	"Cancers"	"Endometrial cancer"
"TNFSF10"	"Cancers"	"Glioma"
"TNFSF10"	"Cancers"	"Hepatocellular carcinoma"
"TNFSF10"	"Cancers"	"Neuroblastoma"
"TNFSF10"	"Cancers"	"Ovarian cancer"
"TNFSF10"	"Cancers"	"Pancreatic cancer"
"TNFSF10"	"Cancers"	"Prostate cancer"
"TNFSF10"	"Cancers"	"Renal cell carcinoma"
"TNFSF11"	"Cancers"	"Chronic lymphocytic leukemia"
"TNFSF11"	"Congenital malformations"	"Osteopetrosis"
"TNFSF11"	"Musculoskeletal diseases"	"Osteoporosis"
"TNFSF12"	"Cardiovascular diseases"	"Atrial fibrillation"
"TNFSF12"	"Immune system diseases"	"Common variable immunodeficiency"
"TNFSF13"	"Cancers"	"Colorectal cancer"
"TNFSF13"	"Immune system diseases"	"IgA nephropathy"
"TNFSF13"	"Mental and behavioural disorders"	"Schizophrenia"
"TNFSF14"	"Immune system diseases"	"Rheumatoid arthritis"
"TNFSF14"	"Nervous system diseases"	"Multiple sclerosis"
"TNFSF15"	"Digestive system diseases"	"Primary biliary cirrhosis"
"TNFSF15"	"Immune system diseases"	"Ulcerative colitis"
"TNFSF4"	"Cardiovascular diseases"	"Myocardial infarction"
"TNFSF4"	"Nervous system diseases"	"Narcolepsy"
"TNFSF9"	"Cancers"	"Gastric cancer"
"TNIK"	"Immune system diseases"	"Juvenile idiopathic arthritis"
"TNIK"	"Mental and behavioural disorders"	"Schizophrenia"
"TNIP1"	"Cancers"	"Breast cancer"
"TNIP1"	"Immune system diseases"	"Asthma"
"TNIP1"	"Immune system diseases"	"Sjogren syndrome"
"TNIP1"	"Immune system diseases"	"Sjogren syndrome"
"TNIP1"	"Immune system diseases"	"Systemic sclerosis"
"TNIP1"	"Skin diseases"	"Psoriasis"
"TNK2"	"Congenital disorders of metabolism"	"Ethylmalonic encephalopathy"
"TNK2"	"Immune system diseases"	"Eosinophilic esophagitis"
"TNNC1"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TNNC2"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TNNC2"	"Musculoskeletal diseases"	"Congenital myopathy"
"TNNI3"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TNNI3"	"Cardiovascular diseases"	"Myocardial infarction"
"TNNI3"	"Cardiovascular diseases"	"Restrictive cardiomyopathy"
"TNNI3K"	"Cancers"	"Colorectal cancer"
"TNNT2"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TNNT2"	"Cardiovascular diseases"	"Left ventricular noncompaction"
"TNNT2"	"Congenital disorders of metabolism"	"Glycogen storage disease type II"
"TNPO2"	"Reproductive system diseases"	"Polycystic ovary syndrome"
"TNPO3"	"Digestive system diseases"	"Primary biliary cirrhosis"
"TNRC6A"	"Nervous system diseases"	"Dravet syndrome"
"TNRC6A"	"Nervous system diseases"	"Myoclonic-astatic epilepsy"
"TNRC6B"	"Reproductive system diseases"	"Polycystic ovary syndrome"
"TNS1"	"Cancers"	"Breast cancer"
"TNS2"	"Urinary system diseases"	"Nephrotic syndrome"
"TNS4"	"Cancers"	"Colorectal cancer"
"TNXB"	"Mental and behavioural disorders"	"Schizophrenia"
"TNXB"	"Urinary system diseases"	"Vesicoureteral reflux"
"TOB1"	"Reproductive system diseases"	"Endometriosis"
"TOB2"	"Skin diseases"	"Vitiligo"
"TOE1"	"Nervous system diseases"	"Pontocerebellar hypoplasia"
"TOM1"	"Mental and behavioural disorders"	"Bipolar disorder"
"TOM1L1"	"Cancers"	"Prostate cancer"
"TOMM40"	"Mental and behavioural disorders"	"Major depressive disorder"
"TOMM40"	"Nervous system diseases"	"Alzheimer disease"
"TOMM40L"	"Cancers"	"Colorectal cancer"
"TONSL"	"Cancers"	"Hepatocellular carcinoma"
"TONSL"	"Reproductive system diseases"	"Polycystic ovary syndrome"
"TOP1"	"Cancers"	"Breast cancer"
"TOP2A"	"Cancers"	"Adrenal carcinoma"
"TOP2A"	"Cancers"	"Breast cancer"
"TOP2A"	"Cancers"	"Glioma"
"TOP2A"	"Cancers"	"Hepatocellular carcinoma"
"TOP2A"	"Cancers"	"Neuroblastoma"
"TOP2A"	"Cancers"	"Prostate cancer"
"TOP2A"	"Cancers"	"Salivary gland cancer"
"TOP2A"	"Reproductive system diseases"	"Polycystic ovary syndrome"
"TOP3B"	"Mental and behavioural disorders"	"Schizophrenia"
"TOPBP1"	"Cancers"	"Chronic lymphocytic leukemia"
"TOPORS"	"Cancers"	"Osteosarcoma"
"TOPORS"	"Eye disease"	"Retinitis pigmentosa"
"TOR1AIP1"	"Cancers"	"Breast cancer"
"TOX3"	"Cancers"	"Breast cancer"
"TP53"	"Cancers"	"Adrenal carcinoma"
"TP53"	"Cancers"	"Angiosarcoma"
"TP53"	"Cancers"	"B-cell acute lymphoblastic leukemia"
"TP53"	"Cancers"	"Bladder cancer"
"TP53"	"Cancers"	"Breast cancer"
"TP53"	"Cancers"	"Burkitt lymphoma"
"TP53"	"Cancers"	"Cervical cancer"
"TP53"	"Cancers"	"Cholangiocarcinoma"
"TP53"	"Cancers"	"Chronic lymphocytic leukemia"
"TP53"	"Cancers"	"Colorectal cancer"
"TP53"	"Cancers"	"Esophageal cancer"
"TP53"	"Cancers"	"Gallbladder cancer"
"TP53"	"Cancers"	"Gastric cancer"
"TP53"	"Cancers"	"Glioma"
"TP53"	"Cancers"	"Hepatocellular carcinoma"
"TP53"	"Cancers"	"Melanoma"
"TP53"	"Cancers"	"Nephroblastoma"
"TP53"	"Cancers"	"Non-small cell lung cancer"
"TP53"	"Cancers"	"Oral cancer"
"TP53"	"Cancers"	"Osteosarcoma"
"TP53"	"Cancers"	"Ovarian cancer"
"TP53"	"Cancers"	"Pancreatic cancer"
"TP53"	"Cancers"	"Penile cancer"
"TP53"	"Cancers"	"Prostate cancer"
"TP53"	"Cancers"	"Renal cell carcinoma"
"TP53"	"Cancers"	"Small cell lung cancer"
"TP53"	"Cancers"	"Squamous cell carcinoma"
"TP53"	"Cancers"	"Thyroid cancer"
"TP53"	"Cardiovascular diseases"	"High blood pressure"
"TP53"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TP53"	"Cardiovascular diseases"	"Myelodysplastic syndrome"
"TP53"	"Congenital malformations"	"Perlman syndrome"
"TP53"	"Mental and behavioural disorders"	"Schizophrenia"
"TP53"	"Nervous system diseases"	"Choroid plexus papilloma"
"TP53"	"Other diseases"	"Li-Fraumeni syndrome"
"TP53"	"Skin diseases"	"Psoriasis"
"TP53BP1"	"Cancers"	"Breast cancer"
"TP53BP1"	"Cancers"	"Non-small cell lung cancer"
"TP53BP1"	"Cancers"	"Ovarian cancer"
"TP53BP2"	"Cancers"	"Breast cancer"
"TP53I3"	"Cancers"	"Breast cancer"
"TP53RK"	"Congenital malformations"	"Galloway-Mowat syndrome"
"TP53TG1"	"Cancers"	"Colorectal cancer"
"TP63"	"Cancers"	"Cervical cancer"
"TP63"	"Cancers"	"Colorectal cancer"
"TP63"	"Cancers"	"Ovarian cancer"
"TP63"	"Cancers"	"Pancreatic cancer"
"TP63"	"Cancers"	"Squamous cell carcinoma"
"TP63"	"Congenital malformations"	"ADULT syndrome"
"TP63"	"Congenital malformations"	"Limb-mammary syndrome"
"TP73"	"Cancers"	"Adult T-cell leukemia"
"TP73"	"Cancers"	"Breast cancer"
"TP73"	"Cancers"	"Small cell lung cancer"
"TPBG"	"Cancers"	"Prostate cancer"
"TPD52"	"Cancers"	"Prostate cancer"
"TPD52L1"	"Cancers"	"Prostate cancer"
"TPH1"	"Mental and behavioural disorders"	"Bipolar disorder"
"TPH1"	"Mental and behavioural disorders"	"Major depressive disorder"
"TPH1"	"Mental and behavioural disorders"	"Schizophrenia"
"TPH2"	"Mental and behavioural disorders"	"Autism"
"TPH2"	"Mental and behavioural disorders"	"Bipolar disorder"
"TPH2"	"Mental and behavioural disorders"	"Major depressive disorder"
"TPH2"	"Mental and behavioural disorders"	"Schizophrenia"
"TPI1"	"Cancers"	"Oral cancer"
"TPI1"	"Cancers"	"Squamous cell carcinoma"
"TPI1"	"Mental and behavioural disorders"	"Schizophrenia"
"TPI1"	"Musculoskeletal diseases"	"Osteoporosis"
"TPI1"	"Nervous system diseases"	"Alzheimer disease"
"TPM1"	"Cancers"	"Esophageal cancer"
"TPM1"	"Cardiovascular diseases"	"High blood pressure"
"TPM1"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TPM1"	"Cardiovascular diseases"	"Left ventricular noncompaction"
"TPM2"	"Congenital malformations"	"Distal arthrogryposis"
"TPM2"	"Congenital malformations"	"Multiple pterygium syndrome"
"TPM2"	"Musculoskeletal diseases"	"Cap myopathy"
"TPM2"	"Musculoskeletal diseases"	"Centronuclear myopathy"
"TPM2"	"Musculoskeletal diseases"	"Congenital fiber type disproportion"
"TPM2"	"Musculoskeletal diseases"	"Congenital myopathy"
"TPM2"	"Musculoskeletal diseases"	"Tubular aggregate myopathy"
"TPM3"	"Cancers"	"Gastric cancer"
"TPM3"	"Cancers"	"Thyroid cancer"
"TPM3"	"Musculoskeletal diseases"	"Cap myopathy"
"TPM3"	"Musculoskeletal diseases"	"Centronuclear myopathy"
"TPM3"	"Musculoskeletal diseases"	"Congenital fiber type disproportion"
"TPM3"	"Musculoskeletal diseases"	"Congenital myopathy"
"TPM3"	"Musculoskeletal diseases"	"Tubular aggregate myopathy"
"TPM4"	"Cancers"	"Breast cancer"
"TPM4"	"Cancers"	"Esophageal cancer"
"TPM4"	"Cardiovascular diseases"	"Macrothrombocytopenia"
"TPM4"	"Musculoskeletal diseases"	"Osteoporosis"
"TPO"	"Mental and behavioural disorders"	"Bipolar disorder"
"TPP1"	"Cancers"	"Prostate cancer"
"TPP1"	"Congenital disorders of metabolism"	"Batten disease"
"TPP1"	"Congenital disorders of metabolism"	"Jansky-Bielschowsky disease"
"TPP1"	"Congenital disorders of metabolism"	"Kufs disease"
"TPP1"	"Congenital disorders of metabolism"	"Neuronal ceroid lipofuscinosis"
"TPP1"	"Congenital disorders of metabolism"	"Santavuori-Haltia disease"
"TPP1"	"Nervous system diseases"	"Alzheimer disease"
"TPR"	"Cancers"	"Thyroid cancer"
"TPRKB"	"Congenital malformations"	"Galloway-Mowat syndrome"
"TPSAB1"	"Digestive system diseases"	"Irritable bowel syndrome"
"TPT1"	"Cancers"	"Prostate cancer"
"TPT1"	"Mental and behavioural disorders"	"Schizophrenia"
"TPTE"	"Cancers"	"Breast cancer"
"TPX2"	"Cancers"	"Colorectal cancer"
"TPX2"	"Cancers"	"Hepatocellular carcinoma"
"TRA"	"Cancers"	"T-cell acute lymphoblastic leukemia"
"TRA"	"Nervous system diseases"	"Narcolepsy"
"TRA2B"	"Nervous system diseases"	"Progressive supranuclear palsy"
"TRAC"	"Immune system diseases"	"Combined immunodeficiency"
"TRAF1"	"Cancers"	"Prostate cancer"
"TRAF1"	"Cardiovascular diseases"	"Patent ductus arteriosus"
"TRAF1"	"Immune system diseases"	"Rheumatoid arthritis"
"TRAF3IP1"	"Congenital malformations"	"Senior-Loken syndrome"
"TRAF3IP2"	"Skin diseases"	"Psoriasis"
"TRAF3IP3"	"Cancers"	"Colorectal cancer"
"TRAF6"	"Cardiovascular diseases"	"Coronary artery disease"
"TRAF6"	"Immune system diseases"	"Rheumatoid arthritis"
"TRAF7"	"Cancers"	"Meningioma"
"TRAIP"	"Cancers"	"Hepatocellular carcinoma"
"TRAIP"	"Congenital malformations"	"Seckel syndrome"
"TRAK1"	"Mental and behavioural disorders"	"Schizophrenia"
"TRANK1"	"Mental and behavioural disorders"	"Bipolar disorder"
"TRAP1"	"Cancers"	"Gastric cancer"
"TRAP1"	"Congenital malformations"	"Congenital anomalies of kidney and urinary tract"
"TRAPPC1"	"Cancers"	"Melanoma"
"TRAPPC12"	"Cancers"	"Breast cancer"
"TRAPPC2"	"Congenital malformations"	"Multiple epiphyseal dysplasia"
"TRAPPC2"	"Congenital malformations"	"Spondyloepiphyseal dysplasia congenita"
"TRAPPC2"	"Congenital malformations"	"Spondyloepiphyseal dysplasia tarda"
"TRAPPC2"	"Musculoskeletal diseases"	"Hyperostosis corticalis generalisata"
"TRAPPC2"	"Musculoskeletal diseases"	"Schwartz-Jampel syndrome"
"TRAPPC8"	"Cancers"	"Breast cancer"
"TRB"	"Cancers"	"T-cell acute lymphoblastic leukemia"
"TRD"	"Cancers"	"T-cell acute lymphoblastic leukemia"
"TREM1"	"Cancers"	"Breast cancer"
"TREM1"	"Mental and behavioural disorders"	"Schizophrenia"
"TREM2"	"Congenital disorders of metabolism"	"Nasu-Hakola disease"
"TREM2"	"Nervous system diseases"	"Alzheimer disease"
"TREM2"	"Nervous system diseases"	"Familial dementia"
"TREML1"	"Cancers"	"Breast cancer"
"TREML1"	"Immune system diseases"	"Juvenile idiopathic arthritis"
"TRERF1"	"Cancers"	"Breast cancer"
"TREX1"	"Immune system diseases"	"Aicardi-Goutieres syndrome"
"TRG"	"Cancers"	"T-cell acute lymphoblastic leukemia"
"TRH"	"Cardiovascular diseases"	"High blood pressure"
"TRH"	"Nervous system diseases"	"Narcolepsy"
"TRH"	"Reproductive system diseases"	"Endometriosis"
"TRHR"	"Endocrine and metabolic diseases"	"Thyroid hormone resistance syndrome"
"TRIB1"	"Cardiovascular diseases"	"Coronary artery disease"
"TRIB3"	"Digestive system diseases"	"Nonalcoholic fatty liver disease"
"TRIM24"	"Cancers"	"Hepatocellular carcinoma"
"TRIM28"	"Cancers"	"Colorectal cancer"
"TRIM28"	"Cancers"	"Nephroblastoma"
"TRIM28"	"Congenital malformations"	"Perlman syndrome"
"TRIM29"	"Cancers"	"Breast cancer"
"TRIM29"	"Cancers"	"Glioma"
"TRIM36"	"Congenital malformations"	"Anencephaly"
"TRIM37"	"Congenital malformations"	"Mulibrey nanism"
"TRIM44"	"Congenital malformations"	"Aniridia"
"TRIM63"	"Cardiovascular diseases"	"Hypertrophic cardiomyopathy"
"TRIM8"	"Congenital disorders of metabolism"	"Ethylmalonic encephalopathy"
"TRIM8"	"Immune system diseases"	"Eosinophilic esophagitis"
"TRIML1"	"Cancers"	"Breast cancer"
"TRIP11"	"Congenital malformations"	"Odontochondrodysplasia"
"TRIP12"	"Cardiovascular diseases"	"Atrial septal defect"
"TRIP13"	"Cancers"	"Hepatocellular carcinoma"
"TRIP13"	"Cancers"	"Nephroblastoma"
"TRIP13"	"Congenital malformations"	"Perlman syndrome"
"TRIP13"	"Other congenital disorders"	"Mosaic variegated aneuploidy syndrome"
"TRMT10A"	"Cancers"	"Breast cancer"
"TRMT10A"	"Congenital malformations"	"Primary microcephaly"
"TRMT11"	"Cancers"	"Breast cancer"
"TRMT11"	"Cancers"	"Esophageal cancer"
"TRMT11"	"Cancers"	"Non-small cell lung cancer"
"TRMT11"	"Cancers"	"Ovarian cancer"
"TRMT2A"	"Cancers"	"Breast cancer"
"TRMT2A"	"Mental and behavioural disorders"	"Schizophrenia"
"TRNC"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNF"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNH"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNK"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNL1"	"Congenital disorders of metabolism"	"Kearns-Sayre syndrome"
"TRNL1"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNL1"	"Eye disease"	"Progressive external ophthalmoplegia"
"TRNL2"	"Eye disease"	"Progressive external ophthalmoplegia"
"TRNN"	"Eye disease"	"Progressive external ophthalmoplegia"
"TRNQ"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNS1"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNS1"	"Congenital malformations"	"Palmoplantar keratoderma with deafness"
"TRNS1"	"Eye disease"	"Progressive external ophthalmoplegia"
"TRNS2"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNT1"	"Cardiovascular diseases"	"Sideroblastic anemia"
"TRNV"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TRNW"	"Congenital disorders of metabolism"	"MELAS Syndrome"
"TROAP"	"Cancers"	"Hepatocellular carcinoma"
"TRPA1"	"Immune system diseases"	"Asthma"
"TRPC3"	"Cardiovascular diseases"	"High blood pressure"
"TRPC3"	"Mental and behavioural disorders"	"Bipolar disorder"
"TRPC4"	"Cancers"	"Breast cancer"
"TRPC5"	"Cardiovascular diseases"	"High blood pressure"
"TRPC6"	"Urinary system diseases"	"Focal segmental glomerulosclerosis"
"TRPC7"	"Mental and behavioural disorders"	"Bipolar disorder"
"TRPM1"	"Mental and behavioural disorders"	"Schizophrenia"
"TRPM2"	"Mental and behavioural disorders"	"Bipolar disorder"
"TRPM2"	"Nervous system diseases"	"Parkinson disease"
"TRPM4"	"Cancers"	"Prostate cancer"
"TRPM4"	"Cardiovascular diseases"	"Brugada syndrome"
"TRPM4"	"Congenital malformations"	"Erythrokeratodermia variabilis"
"TRPM7"	"Cancers"	"Colorectal cancer"
"TRPM7"	"Cardiovascular diseases"	"Macrothrombocytopenia"
"TRPV1"	"Cancers"	"Bladder cancer"
"TRPV4"	"Congenital malformations"	"Metatropic dysplasia"
"TRPV4"	"Congenital malformations"	"Multiple epiphyseal dysplasia"
